"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 30, 2021","1,350.45","1,374.35","1,379.85","1,345.20","856.40K","-1.17%"
"Jun 29, 2021","1,366.45","1,379.00","1,405.00","1,356.70","1.33M","-0.96%"
"Jun 28, 2021","1,379.75","1,383.40","1,395.40","1,368.90","821.60K","0.26%"
"Jun 25, 2021","1,376.15","1,376.35","1,387.00","1,365.00","1.20M","1.24%"
"Jun 24, 2021","1,359.35","1,370.75","1,374.10","1,349.40","1.52M","-0.46%"
"Jun 23, 2021","1,365.60","1,376.70","1,388.05","1,363.90","1.40M","-0.36%"
"Jun 22, 2021","1,370.50","1,392.20","1,404.40","1,360.70","2.62M","-1.10%"
"Jun 21, 2021","1,385.80","1,354.90","1,391.55","1,340.15","2.11M","0.27%"
"Jun 18, 2021","1,382.10","1,416.10","1,419.50","1,342.00","2.61M","-2.13%"
"Jun 17, 2021","1,412.20","1,414.30","1,442.00","1,396.50","2.79M","-1.80%"
"Jun 16, 2021","1,438.15","1,455.60","1,465.75","1,432.20","1.66M","-0.83%"
"Jun 15, 2021","1,450.25","1,471.60","1,471.60","1,441.40","2.15M","-1.75%"
"Jun 14, 2021","1,476.15","1,459.75","1,483.00","1,420.05","1.75M","0.43%"
"Jun 11, 2021","1,469.90","1,470.45","1,489.25","1,453.20","1.97M","0.37%"
"Jun 10, 2021","1,464.55","1,437.00","1,469.80","1,426.95","2.53M","2.27%"
"Jun 09, 2021","1,432.05","1,480.55","1,487.85","1,417.95","4.62M","-3.62%"
"Jun 08, 2021","1,485.90","1,506.00","1,530.25","1,470.05","5.89M","-0.10%"
"Jun 07, 2021","1,487.35","1,419.75","1,515.00","1,410.45","7.04M","4.38%"
"Jun 04, 2021","1,424.90","1,421.75","1,435.00","1,405.50","1.38M","0.69%"
"Jun 03, 2021","1,415.20","1,436.00","1,445.30","1,406.80","1.21M","-1.10%"
"Jun 02, 2021","1,430.95","1,389.90","1,437.00","1,389.90","1.52M","1.58%"
"Jun 01, 2021","1,408.65","1,429.95","1,432.35","1,384.15","2.11M","-1.23%"
"May 31, 2021","1,426.20","1,462.15","1,465.35","1,416.10","1.57M","-2.05%"
"May 28, 2021","1,456.05","1,450.00","1,518.75","1,449.25","3.69M","1.17%"
"May 27, 2021","1,439.20","1,435.40","1,448.95","1,413.95","1.10M","0.48%"
"May 26, 2021","1,432.35","1,436.65","1,455.65","1,427.00","1.23M","-0.26%"
"May 25, 2021","1,436.05","1,468.80","1,477.90","1,429.30","1.52M","-1.82%"
"May 24, 2021","1,462.70","1,484.75","1,488.00","1,451.10","1.96M","-1.50%"
"May 21, 2021","1,485.00","1,437.80","1,495.95","1,423.00","2.38M","4.70%"
"May 20, 2021","1,418.40","1,417.50","1,433.00","1,400.00","786.80K","0.26%"
"May 19, 2021","1,414.70","1,439.95","1,462.80","1,408.50","1.62M","-2.62%"
"May 18, 2021","1,452.75","1,408.90","1,470.45","1,408.90","2.37M","4.27%"
"May 17, 2021","1,393.25","1,333.70","1,400.00","1,322.05","2.17M","4.72%"
"May 14, 2021","1,330.50","1,348.15","1,376.00","1,327.25","1.51M","-1.09%"
"May 12, 2021","1,345.20","1,340.30","1,362.60","1,333.80","1.08M","-0.18%"
"May 11, 2021","1,347.60","1,324.30","1,355.80","1,320.15","1.20M","0.55%"
"May 10, 2021","1,340.20","1,308.60","1,348.80","1,299.05","1.41M","3.02%"
"May 07, 2021","1,300.90","1,321.95","1,326.85","1,295.35","1.06M","-1.06%"
"May 06, 2021","1,314.85","1,301.85","1,321.95","1,277.35","1.41M","1.43%"
"May 05, 2021","1,296.25","1,311.20","1,315.00","1,275.80","2.12M","-0.09%"
"May 04, 2021","1,297.40","1,322.60","1,356.05","1,292.35","2.71M","-0.59%"
"May 03, 2021","1,305.15","1,339.85","1,339.85","1,279.00","2.59M","-3.35%"
"Apr 30, 2021","1,350.35","1,435.00","1,450.65","1,341.00","4.00M","-4.76%"
"Apr 29, 2021","1,417.90","1,417.75","1,435.55","1,390.35","1.17M","0.88%"
"Apr 28, 2021","1,405.60","1,334.20","1,415.50","1,328.15","1.97M","5.76%"
"Apr 27, 2021","1,329.05","1,349.85","1,359.40","1,322.70","2.58M","-1.07%"
"Apr 26, 2021","1,343.40","1,383.10","1,384.00","1,330.60","2.93M","-2.67%"
"Apr 23, 2021","1,380.20","1,315.35","1,387.75","1,315.35","2.63M","3.74%"
"Apr 22, 2021","1,330.45","1,329.70","1,337.15","1,294.35","2.89M","-0.86%"
"Apr 20, 2021","1,341.95","1,378.30","1,388.10","1,324.00","1.72M","-0.21%"
"Apr 19, 2021","1,344.75","1,317.25","1,357.50","1,292.15","1.99M","-2.23%"
"Apr 16, 2021","1,375.45","1,375.25","1,394.70","1,367.90","1.38M","-0.32%"
"Apr 15, 2021","1,379.80","1,364.95","1,386.30","1,310.50","3.55M","-0.31%"
"Apr 13, 2021","1,384.05","1,319.00","1,399.00","1,315.75","3.39M","6.15%"
"Apr 12, 2021","1,303.90","1,419.75","1,421.00","1,293.60","3.72M","-11.46%"
"Apr 09, 2021","1,472.65","1,488.05","1,497.60","1,458.00","1.76M","-1.68%"
