"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2012","329.95","334.95","335.40","329.00","374.44K","-1.26%"
"07/31/2012","334.15","333.80","335.80","326.75","380.03K","0.03%"
"07/30/2012","334.05","329.70","334.90","329.65","282.00K","2.02%"
"07/27/2012","327.45","326.70","336.00","324.30","499.65K","1.39%"
"07/26/2012","322.95","331.05","332.70","320.00","773.78K","-2.40%"
"07/25/2012","330.90","330.45","333.20","329.00","318.78K","0.05%"
"07/24/2012","330.75","329.70","332.40","328.05","101.53K","0.82%"
"07/23/2012","328.05","330.05","335.00","326.70","272.48K","-1.75%"
"07/20/2012","333.90","338.85","339.00","331.05","267.34K","-1.23%"
"07/19/2012","338.05","338.05","338.80","334.10","392.76K","0.73%"
"07/18/2012","335.60","336.15","336.60","330.00","220.58K","-0.21%"
"07/17/2012","336.30","337.10","338.65","334.00","305.02K","-0.06%"
"07/16/2012","336.50","338.00","339.40","332.50","287.18K","-0.16%"
"07/13/2012","337.05","339.95","342.80","335.65","182.82K","-0.90%"
"07/12/2012","340.10","339.70","341.40","333.10","408.75K","-0.42%"
"07/11/2012","341.55","343.00","346.00","279.00","349.70K","-0.60%"
"07/10/2012","343.60","346.00","349.00","340.45","1.78M","0.10%"
"07/09/2012","343.25","342.00","346.55","338.15","286.45K","-0.45%"
"07/06/2012","344.80","343.00","348.45","341.65","158.09K","-0.81%"
"07/05/2012","347.60","346.00","348.80","340.00","332.19K","0.51%"
"07/04/2012","345.85","344.85","346.95","342.00","241.02K","0.77%"
"07/03/2012","343.20","342.00","344.95","340.50","276.90K","1.39%"
"07/02/2012","338.50","342.15","342.15","336.10","149.79K","-0.51%"
"06/29/2012","340.25","333.00","349.00","329.90","548.66K","3.67%"
"06/28/2012","328.20","332.90","332.90","321.55","419.93K","-0.52%"
"06/27/2012","329.90","328.85","331.05","327.25","292.64K","0.95%"
"06/26/2012","326.80","322.60","338.00","321.30","272.10K","1.35%"
"06/25/2012","322.45","326.00","333.15","320.60","386.02K","-0.63%"
"06/22/2012","324.50","320.05","326.00","317.55","202.27K","-0.23%"
"06/21/2012","325.25","315.00","326.80","312.00","339.18K","2.83%"
"06/20/2012","316.30","316.95","320.30","315.00","817.15K","0.43%"
"06/19/2012","314.95","309.95","318.00","305.35","500.73K","1.32%"
"06/18/2012","310.85","320.90","323.50","307.70","670.73K","-2.46%"
"06/15/2012","318.70","317.70","319.30","315.15","764.08K","1.37%"
"06/14/2012","314.40","319.00","320.45","312.70","375.67K","-2.00%"
