"Date","Price","Open","High","Low","Vol.","Change %"
"03/05/2012","337.51","337.36","341.76","334.19","5.46M","-0.44%"
"03/03/2012","339.01","341.36","341.41","338.06","233.36K","-0.24%"
"03/02/2012","339.84","341.79","344.38","336.96","6.61M","-0.26%"
"03/01/2012","340.74","351.46","354.31","334.24","6.44M","-3.96%"
"02/29/2012","354.78","354.85","358.80","344.36","3.21M","0.82%"
"02/28/2012","351.91","350.73","355.35","348.61","4.42M","1.07%"
"02/27/2012","348.18","366.35","366.35","345.46","2.94M","-4.56%"
"02/24/2012","364.83","364.85","369.52","359.90","2.99M","0.89%"
"02/23/2012","361.60","368.85","372.47","358.85","4.39M","-2.60%"
"02/22/2012","371.25","381.62","383.04","367.85","4.94M","-2.59%"
"02/21/2012","381.14","374.52","384.49","368.97","5.67M","1.87%"
"02/17/2012","374.15","367.30","376.20","364.85","6.92M","3.36%"
"02/16/2012","361.98","366.75","368.20","356.15","4.19M","-1.40%"
"02/15/2012","367.12","362.35","375.20","362.35","9.76M","2.40%"
"02/14/2012","358.50","352.36","359.85","351.86","4.70M","1.71%"
"02/13/2012","352.46","347.26","354.31","345.93","2.72M","1.98%"
"02/10/2012","345.63","350.36","355.85","342.01","4.78M","-1.50%"
"02/09/2012","350.88","344.36","353.36","340.86","5.03M","2.20%"
"02/08/2012","343.33","339.86","348.71","335.86","8.70M","-0.39%"
"02/07/2012","344.68","360.35","360.35","342.51","8.97M","-2.89%"
"02/06/2012","354.95","361.20","361.83","350.66","4.73M","-0.08%"
"02/03/2012","355.25","351.36","358.73","348.16","8.19M","1.45%"
"02/02/2012","350.16","349.81","355.35","345.26","10.29M","1.70%"
"02/01/2012","344.31","337.11","349.86","336.61","12.11M","2.24%"
"01/31/2012","336.76","336.76","339.39","331.91","4.15M","1.31%"
"01/30/2012","332.41","347.86","349.73","330.11","4.37M","-5.00%"
"01/27/2012","349.91","346.83","352.31","332.36","5.64M","1.98%"
"01/25/2012","343.11","346.06","346.06","340.54","2.87M","0.15%"
"01/24/2012","342.58","332.36","344.48","328.37","5.08M","3.61%"
"01/23/2012","330.64","327.64","333.21","326.97","4.11M","0.69%"
"01/20/2012","328.37","338.76","339.31","322.89","9.64M","-2.37%"
"01/19/2012","336.34","346.36","348.21","335.06","6.06M","-1.62%"
"01/18/2012","341.89","353.86","354.68","336.36","5.47M","-3.05%"
"01/17/2012","352.66","347.11","354.36","344.86","4.89M","2.59%"
"01/16/2012","343.76","343.21","345.31","340.76","2.98M","-0.66%"
"01/13/2012","346.03","344.86","349.21","340.86","2.93M","0.92%"
"01/12/2012","342.86","338.86","344.33","335.86","3.57M","0.83%"
"01/11/2012","340.04","345.61","346.11","334.41","4.35M","-1.28%"
"01/10/2012","344.46","329.32","347.16","328.19","4.72M","5.54%"
"01/09/2012","326.39","326.79","327.79","319.59","2.52M","-0.12%"
"01/07/2012","326.77","328.57","329.87","326.17","302.19K","-0.27%"
"01/06/2012","327.67","322.87","329.37","319.17","4.45M","0.84%"
"01/05/2012","324.94","319.87","325.72","313.92","8.52M","1.74%"
"01/04/2012","319.39","333.36","333.64","317.92","7.17M","-3.82%"
"01/03/2012","332.06","339.11","339.86","327.64","6.26M","-1.42%"
"01/02/2012","336.86","343.76","345.86","334.76","3.06M","-1.14%"
"12/30/2011","340.76","343.21","347.11","337.54","2.63M","-0.66%"
"12/29/2011","343.01","342.26","348.31","338.54","3.28M","-0.16%"
"12/28/2011","343.56","352.26","353.86","341.54","2.26M","-2.30%"
