"Date","Price","Open","High","Low","Vol.","Change %"
"04/16/2021","1,001.79","989.17","1,005.79","983.73","4.68M","2.10%"
"04/15/2021","981.16","957.52","983.93","948.37","7.43M","0.86%"
"04/13/2021","972.76","1,001.54","1,009.75","961.68","7.77M","-2.58%"
"04/12/2021","998.47","1,031.66","1,031.66","990.36","5.98M","-3.44%"
"04/09/2021","1,034.08","1,030.82","1,043.38","1,022.96","3.71M","0.76%"
"04/08/2021","1,026.27","1,032.70","1,042.99","1,020.48","4.85M","0.03%"
"04/07/2021","1,025.97","1,019.84","1,033.69","1,013.61","3.55M","0.86%"
"04/06/2021","1,017.27","1,027.75","1,029.34","1,009.21","4.26M","-0.49%"
"04/05/2021","1,022.31","996.10","1,028.74","991.75","9.45M","3.08%"
"04/01/2021","991.75","981.26","1,002.53","979.88","5.27M","2.03%"
"03/31/2021","972.01","989.17","989.17","968.06","4.45M","-1.32%"
"03/30/2021","985.02","954.55","989.97","954.01","5.48M","3.89%"
"03/26/2021","948.17","954.55","964.45","943.47","4.27M","0.16%"
"03/25/2021","946.69","959.50","963.95","939.72","4.88M","-1.91%"
"03/24/2021","965.09","960.54","974.09","955.34","3.87M","-0.53%"
"03/23/2021","970.23","973.00","982.15","961.28","5.16M","0.21%"
"03/22/2021","968.16","950.05","971.82","934.38","4.75M","1.91%"
"03/19/2021","950.05","939.72","958.51","927.55","9.00M","1.34%"
"03/18/2021","937.49","984.23","988.93","922.31","8.27M","-4.02%"
"03/17/2021","976.76","1,001.04","1,012.82","972.06","6.76M","-1.97%"
"03/16/2021","996.35","982.25","1,007.77","979.73","8.09M","1.50%"
"03/15/2021","981.61","966.92","983.59","956.88","5.32M","1.34%"
"03/12/2021","968.65","977.80","991.95","963.06","6.45M","-0.94%"
"03/10/2021","977.80","975.03","984.33","969.09","7.69M","1.58%"
"03/09/2021","962.62","953.66","966.33","938.83","5.44M","1.17%"
"03/08/2021","951.49","942.19","962.47","933.78","5.62M","2.17%"
"03/05/2021","931.31","945.75","961.48","926.16","5.99M","-1.72%"
"03/04/2021","947.63","941.70","959.40","941.05","6.27M","-0.75%"
"03/03/2021","954.80","954.55","957.52","936.75","5.74M","1.21%"
"03/02/2021","943.43","923.74","947.53","918.55","6.72M","2.52%"
"03/01/2021","920.28","906.08","924.34","905.74","5.40M","2.30%"
"02/26/2021","899.60","898.17","914.99","895.30","9.20M","-2.13%"
"02/25/2021","919.19","915.88","923.94","912.17","6.23M","1.45%"
"02/24/2021","906.08","908.06","909.50","895.70","3.44M","0.66%"
"02/23/2021","900.10","914.00","919.93","896.74","5.92M","-1.11%"
"02/22/2021","910.19","939.22","941.15","906.13","5.04M","-3.16%"
"02/19/2021","939.86","939.72","947.63","934.23","5.49M","0.22%"
"02/18/2021","937.84","933.78","946.39","928.19","5.13M","0.52%"
"02/17/2021","932.99","941.70","948.03","930.81","3.64M","-0.96%"
"02/16/2021","941.99","946.64","951.83","933.88","3.28M","-0.25%"
"02/15/2021","944.32","959.50","960.74","939.82","4.64M","-0.60%"
"02/12/2021","950.00","964.45","975.82","947.23","8.05M","-1.03%"
"02/11/2021","959.90","949.06","961.97","942.73","3.75M","1.14%"
"02/10/2021","949.06","944.71","954.65","935.91","4.90M","0.82%"
"02/09/2021","941.30","954.55","971.27","936.35","7.56M","-0.64%"
"02/08/2021","947.38","944.66","953.96","931.16","6.51M","1.23%"
"02/05/2021","935.91","950.40","953.47","929.87","4.63M","-1.20%"
"02/04/2021","947.28","954.26","959.95","939.86","4.62M","-0.23%"
"02/03/2021","949.51","955.54","962.76","942.24","6.35M","0.55%"
"02/02/2021","944.32","936.75","952.58","925.42","7.69M","2.83%"
"02/01/2021","918.30","909.05","923.64","886.65","8.65M","1.57%"
"01/29/2021","904.11","930.81","939.22","899.66","7.69M","-2.14%"
"01/28/2021","923.84","938.53","942.09","920.03","6.96M","-2.26%"
"01/27/2021","945.16","941.79","952.82","932.30","7.53M","0.84%"
"01/25/2021","937.24","986.21","986.21","930.81","7.73M","-3.89%"
"01/22/2021","975.13","980.97","993.13","970.78","5.38M","-0.76%"
"01/21/2021","982.55","998.08","1,008.96","972.31","8.86M","-0.60%"
"01/20/2021","988.43","981.01","998.72","976.86","7.44M","1.57%"
"01/19/2021","973.20","977.30","986.21","968.75","6.39M","0.24%"
"01/18/2021","970.88","989.17","994.07","966.33","12.95M","-0.84%"
"01/15/2021","979.09","1,036.31","1,041.45","973.35","23.77M","-3.69%"
"01/14/2021","1,016.58","1,037.65","1,037.65","995.70","15.02M","-2.68%"
"01/13/2021","1,044.52","1,052.48","1,055.45","1,029.73","6.69M","-0.58%"
"01/12/2021","1,050.60","1,040.61","1,053.52","1,027.46","6.70M","0.66%"
"01/11/2021","1,043.68","1,004.01","1,047.59","997.09","13.38M","6.08%"
"01/08/2021","983.88","964.35","992.64","959.50","8.03M","3.33%"
"01/07/2021","952.13","977.30","977.50","949.01","5.26M","-1.60%"
"01/06/2021","967.61","987.10","987.20","955.64","6.00M","-1.33%"
"01/05/2021","980.62","956.73","985.02","956.73","7.15M","1.12%"
"01/04/2021","969.79","948.62","974.04","942.34","5.26M","3.15%"
"01/01/2021","940.21","931.80","945.16","931.80","3.14M","0.46%"
"12/31/2020","935.91","928.89","939.57","924.88","3.47M","0.58%"
"12/30/2020","930.52","927.85","939.72","920.92","6.38M","0.51%"
"12/29/2020","925.77","918.94","934.77","915.23","6.76M","1.53%"
"12/28/2020","911.82","914.99","917.46","903.61","3.88M","0.27%"
"12/24/2020","909.40","917.91","918.20","900.84","4.39M","-0.35%"
"12/23/2020","912.61","910.04","924.88","904.90","10.72M","0.96%"
"12/22/2020","903.91","869.63","909.30","862.56","10.25M","4.98%"
"12/21/2020","861.03","877.05","900.64","840.80","8.88M","-2.27%"
"12/18/2020","881.01","885.06","895.20","877.05","11.57M","1.29%"
"12/17/2020","869.83","877.40","877.40","867.51","4.86M","-0.64%"
"12/16/2020","875.47","876.66","882.34","868.94","4.38M","-0.11%"
"12/15/2020","876.41","865.23","879.38","860.58","7.53M","1.49%"
"12/14/2020","863.55","856.72","866.17","848.81","5.14M","1.25%"
"12/11/2020","852.92","861.57","872.26","845.94","5.64M","-0.52%"
"12/10/2020","857.37","861.13","868.30","855.64","4.64M","-0.44%"
"12/09/2020","861.13","856.72","870.47","854.75","5.95M","0.78%"
"12/08/2020","854.45","849.70","866.22","846.73","8.72M","0.99%"
"12/07/2020","846.04","848.71","850.64","841.19","5.31M","-0.37%"
"12/04/2020","849.21","856.63","858.46","845.20","5.58M","-0.43%"
"12/03/2020","852.87","839.32","854.65","834.17","9.63M","2.26%"
"12/02/2020","834.02","827.10","838.28","822.30","7.06M","1.09%"
"12/01/2020","825.07","815.08","826.65","806.28","8.08M","1.46%"
"11/27/2020","813.20","832.89","838.62","805.53","11.72M","-2.37%"
"11/26/2020","832.93","815.18","835.85","810.73","8.41M","2.10%"
