"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2012","59.41","61.66","62.60","59.11","19.77M","-2.78%"
"05/21/2012","61.11","60.20","62.29","59.63","19.61M","1.95%"
"05/18/2012","59.94","59.00","61.40","58.06","27.49M","-0.45%"
"05/17/2012","60.21","62.00","63.29","59.52","30.90M","-2.73%"
"05/16/2012","61.90","65.20","65.20","61.26","31.52M","-5.21%"
"05/15/2012","65.30","61.50","65.75","61.20","30.79M","5.36%"
"05/14/2012","61.98","62.50","63.23","60.87","34.50M","-1.23%"
"05/11/2012","62.75","66.00","66.79","60.56","49.03M","-5.10%"
"05/10/2012","66.12","66.00","68.56","65.55","20.79M","0.08%"
"05/09/2012","66.07","68.37","69.30","65.69","21.20M","-4.23%"
"05/08/2012","68.99","72.50","73.54","68.26","25.97M","-4.41%"
"05/07/2012","72.17","65.61","72.98","64.81","25.47M","7.91%"
"05/04/2012","66.88","67.60","68.05","65.42","14.11M","-1.62%"
"05/03/2012","67.98","67.90","69.45","67.56","10.73M","-2.50%"
"05/02/2012","69.72","69.50","71.13","69.40","14.89M","0.56%"
"04/30/2012","69.33","67.92","69.90","67.92","11.39M","1.88%"
"04/28/2012","68.05","68.50","68.50","67.81","1.22M","-0.10%"
"04/27/2012","68.12","68.03","68.60","66.42","17.28M","0.47%"
"04/26/2012","67.80","68.97","70.38","67.36","19.67M","-1.42%"
"04/25/2012","68.78","69.50","70.39","67.53","20.56M","-0.95%"
"04/24/2012","69.44","71.11","71.53","69.10","19.71M","-2.17%"
"04/23/2012","70.98","74.94","75.57","70.40","14.72M","-5.46%"
"04/20/2012","75.08","76.30","76.42","74.03","21.51M","-1.57%"
"04/19/2012","76.28","76.03","76.80","75.56","11.02M","0.53%"
"04/18/2012","75.88","75.40","77.10","75.40","18.01M","1.11%"
"04/17/2012","75.05","75.30","75.96","73.80","15.40M","-0.20%"
"04/16/2012","75.20","73.29","75.99","73.29","17.43M","1.65%"
"04/13/2012","73.98","70.70","75.29","70.70","51.40M","4.54%"
"04/12/2012","70.77","70.00","71.39","69.83","14.76M","1.96%"
"04/11/2012","69.41","69.30","71.49","68.11","21.89M","-0.44%"
"04/10/2012","69.72","69.00","70.17","68.45","17.57M","1.41%"
"04/09/2012","68.75","70.89","71.48","68.09","20.09M","-4.39%"
"04/04/2012","71.91","72.20","72.67","71.03","14.77M","-0.96%"
"04/03/2012","72.61","72.96","73.88","72.34","12.56M","0.39%"
"04/02/2012","72.33","72.00","73.90","71.87","13.38M","0.26%"
"03/30/2012","72.14","70.99","73.30","70.99","19.49M","1.92%"
"03/29/2012","70.78","70.00","71.39","69.21","25.05M","-0.28%"
"03/28/2012","70.98","74.00","74.20","70.52","21.28M","-4.07%"
"03/27/2012","73.99","73.69","75.30","73.10","22.26M","1.41%"
"03/26/2012","72.96","73.30","75.08","72.47","30.17M","-0.59%"
"03/23/2012","73.39","71.90","75.10","71.03","36.44M","2.07%"
"03/22/2012","71.90","78.00","78.10","71.00","29.08M","-7.60%"
"03/21/2012","77.81","73.10","78.19","72.38","25.82M","6.39%"
"03/20/2012","73.14","72.60","74.05","70.52","28.86M","0.65%"
"03/19/2012","72.67","75.00","75.59","72.27","17.27M","-2.93%"
"03/16/2012","74.86","76.00","77.70","74.16","21.15M","-1.46%"
"03/15/2012","75.97","78.20","78.20","75.12","21.96M","-3.05%"
"03/14/2012","78.36","79.50","80.86","78.03","18.21M","-0.67%"
"03/13/2012","78.89","77.00","79.70","77.00","18.85M","3.00%"
"03/12/2012","76.59","75.50","78.00","74.65","23.68M","2.38%"
"03/09/2012","74.81","70.70","75.33","70.61","26.80M","7.89%"
"03/07/2012","69.34","70.00","72.15","67.83","39.57M","-1.91%"
"03/06/2012","70.69","75.19","77.85","69.86","35.93M","-6.64%"
"03/05/2012","75.72","78.61","78.70","75.11","14.42M","-3.79%"
"03/03/2012","78.70","78.81","79.19","78.46","1.30M","0.08%"
"03/02/2012","78.64","78.75","80.77","78.05","19.98M","0.86%"
"03/01/2012","77.97","80.70","80.70","77.12","21.28M","-3.57%"
"02/29/2012","80.86","80.00","81.99","78.52","20.63M","1.85%"
"02/28/2012","79.39","76.41","79.90","76.14","23.59M","4.65%"
"02/27/2012","75.86","81.40","81.65","74.97","19.17M","-7.05%"
"02/24/2012","81.61","80.00","82.65","78.86","29.96M","2.15%"
"02/23/2012","79.89","80.00","81.75","77.59","25.58M","-1.60%"
"02/22/2012","81.19","86.52","87.91","80.28","21.01M","-6.17%"
"02/21/2012","86.53","85.62","87.78","85.41","14.38M","1.15%"
"02/17/2012","85.55","86.60","88.59","84.52","18.85M","-0.72%"
"02/16/2012","86.17","87.50","87.50","85.01","15.37M","-0.86%"
"02/15/2012","86.92","83.10","87.22","83.10","24.34M","4.96%"
